pic_by_chris/sink/modern-kitchen-sinks.jpg	[0.0139892578125, 0.01340087890625, 0.02520751953125, 0.04201904296875, 0.0745458984375, 0.062900390625, 0.0358837890625, 0.01075927734375, 0.0053466796875, 0.0072314453125, 0.00952392578125, 0.0138916015625, 0.011689453125, 0.0098486328125, 0.01128662109375, 0.01540771484375, 0.0220849609375, 0.02677001953125, 0.02262451171875, 0.019287109375, 0.01931640625, 0.0162841796875, 0.0131640625, 0.00971435546875, 0.006767578125, 0.00529541015625, 0.0049267578125, 0.00500732421875, 0.00507080078125, 0.00464111328125, 0.00460693359375, 0.0048193359375, 0.00539306640625, 0.0068505859375, 0.0079150390625, 0.0100341796875, 0.0151611328125, 0.01860107421875, 0.02028564453125, 0.0180517578125, 0.016005859375, 0.01333984375, 0.00650634765625, 0.007275390625, 0.00902587890625, 0.01279296875, 0.0210302734375, 0.0140869140625, 0.01137939453125, 0.0116015625, 0.01524658203125, 0.016748046875, 0.01124267578125, 0.00730224609375, 0.0059521484375, 0.00595703125, 0.0056298828125, 0.00592041015625, 0.00535888671875, 0.0073876953125, 0.00678955078125, 0.0051318359375, 0.0082275390625, 0.11445556640625]
pic_by_chris/sink/bathroom-sink.jpg	[0.0006922257720979766, 0.0012323140118667274, 0.002548303666514529, 0.009873725848166743, 0.06456716872052336, 0.04712460063897764, 0.03621633957097216, 0.040947816826411076, 0.025452609158679446, 0.023064049901110602, 0.020219078046554085, 0.03802677620568994, 0.038741822607637304, 0.026152441807393883, 0.019846341092347484, 0.015350677012018865, 0.010520310360565952, 0.008283888635326335, 0.007180891525939449, 0.006328921344895786, 0.0035904457629697246, 0.002624372432679142, 0.002464628023733455, 0.003194888178913738, 0.003521983873421573, 0.0033774532177088088, 0.003301384451544196, 0.0030959987828997415, 0.00344591510725696, 0.0041609615092043205, 0.005355241137988742, 0.009721588315837517, 0.020112581773923627, 0.036383690856534305, 0.02553628480146052, 0.016765556062680664, 0.007530807850296669, 0.00558344743648258, 0.006351741974745169, 0.006062680663319641, 0.004936862924083372, 0.003438308230640499, 0.002160352959075004, 0.0021527460824585427, 0.0021907804655408487, 0.002221207972006694, 0.002441807393884071, 0.0037577970485318728, 0.011821086261980831, 0.021185151376844666, 0.02783356153963183, 0.024402860185607788, 0.01632435721892591, 0.011653734976418683, 0.013281606572341396, 0.01805111821086262, 0.03726608854404381, 0.05594857751407272, 0.07457021147116993, 0.04095542370302754, 0.004731477255438917, 0.0020994979461433135, 0.001460520310360566, 0.0005629088696181348]
pic_by_chris/sink/396335-maisie-wall-mount-bathroom-sink_1.jpg	[1.3333333333333334e-06, 1.6888888888888888e-05, 0.0001622222222222222, 0.0006408888888888889, 0.0012582222222222222, 0.0017324444444444444, 0.001844, 0.0018982222222222222, 0.0020555555555555557, 0.002372888888888889, 0.0028911111111111112, 0.003405333333333333, 0.004397333333333333, 0.005544444444444445, 0.005655111111111111, 0.0051586666666666664, 0.004745777777777778, 0.0044191111111111115, 0.004381777777777778, 0.004454222222222222, 0.004498222222222222, 0.004416444444444444, 0.005169333333333333, 0.006000888888888889, 0.009921777777777778, 0.029165777777777777, 0.021193777777777777, 0.04290488888888889, 0.039385333333333335, 0.023662222222222223, 0.01908, 0.020817333333333334, 0.021416444444444443, 0.02832488888888889, 0.041910666666666666, 0.03861822222222222, 0.031536, 0.031954666666666666, 0.030683555555555554, 0.02960311111111111, 0.029771555555555555, 0.032928, 0.043617333333333334, 0.040908, 0.02851288888888889, 0.023682666666666668, 0.024123555555555554, 0.02307288888888889, 0.021758222222222224, 0.022514666666666665, 0.02231688888888889, 0.03065111111111111, 0.051272, 0.03031288888888889, 0.011631555555555555, 0.006220444444444444, 0.004900888888888889, 0.003509777777777778, 0.0031417777777777776, 0.002847111111111111, 0.0017137777777777778, 0.0014995555555555556, 0.001235111111111111, 0.0005582222222222222]
pic_by_chris/sink/384649-l-wide-spread-pedestal-sink-white.jpg	[0.0, 0.0, 4.4444444444444444e-07, 2.222222222222222e-06, 1.2e-05, 2.8e-05, 6.711111111111112e-05, 0.00021555555555555556, 0.0004568888888888889, 0.002268888888888889, 0.0058364444444444444, 0.015993777777777777, 0.01501111111111111, 0.009490222222222223, 0.003101777777777778, 0.006367555555555556, 0.020879555555555554, 0.02415511111111111, 0.008517333333333333, 0.005229777777777778, 0.011940444444444444, 0.015972, 0.009415555555555555, 0.0017822222222222222, 0.0011146666666666666, 0.0011368888888888889, 0.0011942222222222222, 0.0012346666666666667, 0.001620888888888889, 0.002096, 0.0031493333333333334, 0.005517333333333333, 0.007510666666666666, 0.015296444444444444, 0.019767555555555556, 0.026601333333333334, 0.038732888888888886, 0.029524444444444443, 0.029590222222222223, 0.02816, 0.026430222222222223, 0.02587688888888889, 0.020140444444444443, 0.012232888888888889, 0.015528888888888889, 0.021388, 0.03951155555555556, 0.051136, 0.06527644444444444, 0.07558311111111111, 0.06476133333333334, 0.041403555555555555, 0.017909777777777778, 0.026515555555555556, 0.04453466666666667, 0.03218088888888889, 0.010209777777777778, 0.008584444444444445, 0.005484888888888889, 0.007671555555555556, 0.010795555555555555, 0.006789333333333333, 0.00044, 0.0006226666666666667]
pic_by_chris/sink/images.jpg	[0.012879979296478411, 0.0037027452073338245, 0.0020902593912368365, 0.001114805008659646, 0.0008560109887922283, 0.0008560109887922283, 0.0008560109887922283, 0.0008361037564947345, 0.0010948977763621524, 0.0007166603627097724, 0.0008759182210897219, 0.0009356399179822029, 0.0009953616148746839, 0.0010749905440646586, 0.0013735990285270638, 0.0013935062608245576, 0.0017717436744769375, 0.0015726713515020008, 0.0021897955527243047, 0.002229610017319292, 0.0018115581390719248, 0.0024485895725917224, 0.0020703521589393427, 0.002548125734079191, 0.002289331714211773, 0.0026476618955666594, 0.0032846933290864573, 0.0030856210061115203, 0.0032846933290864573, 0.004857364680588457, 0.006250870941413016, 0.005593932275595724, 0.006131427547628053, 0.006887902374932813, 0.006987438536420282, 0.009276770250632055, 0.009396213644417017, 0.008400852029542332, 0.00941612087671451, 0.009873987219556865, 0.010252224633209244, 0.011028606692811499, 0.010690183743754106, 0.009854079987259371, 0.010610554814564131, 0.010789719905241574, 0.010411482491589194, 0.010948977763621524, 0.011605916429438815, 0.013755897517568132, 0.014950331455417753, 0.014990145920012741, 0.0157466207473175, 0.014671630203252841, 0.01174526705552127, 0.011665638126331297, 0.010073059542531801, 0.014791073597037805, 0.024207194473752313, 0.015985507534887426, 0.009077697927657119, 0.011864710449306233, 0.03332470686600442, 0.5409989449166882]
pic_by_chris/hand/hand4.jpeg	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.4452347083926033e-05, 0.0, 4.4452347083926033e-05, 0.0001333570412517781, 0.0004889758179231863, 0.0017780938833570413, 0.0022670697012802275, 0.0038229018492176386, 0.0036450924608819346, 0.004178520625889047, 0.0036895448079658608, 0.002444879089615932, 0.003289473684210526, 0.0022226173541963017, 0.0023559743954480795, 0.0024004267425320057, 0.0026671408250355617, 0.0017336415362731153, 0.002533783783783784, 0.0020892603129445235, 0.0020448079658605973, 0.0018225462304409673, 0.0020448079658605973, 0.0019114509246088193, 0.0022226173541963017, 0.0024004267425320057, 0.0021337126600284497, 0.0022226173541963017, 0.0018669985775248933, 0.003111664295874822, 0.0022226173541963017, 0.0022670697012802275, 0.00280049786628734, 0.002889402560455192, 0.004045163584637269, 0.0038673541963015648, 0.005778805120910384, 0.00795697012802276, 0.009557254623044097, 0.01871443812233286, 0.03676209103840683, 0.27609352773826457, 0.04551920341394026, 0.019647937411095304, 0.007112375533428165, 0.00280049786628734, 0.001511379800853485, 0.0013335704125177809, 0.0012002133712660029, 0.0011557610241820769, 0.0018225462304409673, 0.0038229018492176386, 0.009201635846372689, 0.023337482219061165, 0.4449679943100996]
pic_by_chris/hand/hand5.jpeg	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.925925925925926e-05, 7.901234567901235e-05, 0.0003160493827160494, 7.901234567901235e-05, 9.876543209876543e-05, 0.00021728395061728395, 0.00023703703703703704, 0.0002567901234567901, 0.0002765432098765432, 0.0002567901234567901, 0.00023703703703703704, 0.0002962962962962963, 0.00021728395061728395, 0.00021728395061728395, 0.00035555555555555557, 0.0006518518518518518, 0.0013234567901234569, 0.0023901234567901236, 0.0048, 0.010251851851851852, 0.015525925925925926, 0.019101234567901235, 0.019911111111111112, 0.02214320987654321, 0.027871604938271604, 0.02405925925925926, 0.015407407407407408, 0.015980246913580246, 0.015901234567901233, 0.014538271604938272, 0.013353086419753087, 0.01068641975308642, 0.008533333333333334, 0.007071604938271605, 0.006814814814814815, 0.006913580246913581, 0.006419753086419753, 0.005116049382716049, 0.004523456790123457, 0.00371358024691358, 0.003891358024691358, 0.003417283950617284, 0.003674074074074074, 0.003437037037037037, 0.003950617283950617, 0.004246913580246914, 0.0060641975308641976, 0.008414814814814814, 0.014498765432098765, 0.035555555555555556, 0.6266469135802469]
pic_by_chris/hand/hand3.jpeg	[0.01929318068690891, 0.011587854654056744, 0.0044997511199601796, 0.0027874564459930314, 0.001791936286709806, 0.0014733698357391738, 0.0014733698357391738, 0.0008362369337979094, 0.0009158785465405674, 0.0009357889497262319, 0.0007765057242409159, 0.0010353409656545544, 0.000895968143354903, 0.00101543056246889, 0.0011149825783972125, 0.0007964161274265803, 0.0008760577401692385, 0.0008760577401692385, 0.0011946241911398707, 0.0010353409656545544, 0.0011946241911398707, 0.0009357889497262319, 0.0015131906421105028, 0.0013738178198108512, 0.0016525634644101543, 0.0016923842707814833, 0.0018914883026381285, 0.0017720258835241414, 0.0015331010452961672, 0.0016724738675958188, 0.0015530114484818317, 0.0018516674962667993, 0.0015131906421105028, 0.0020109507217521156, 0.0015928322548531607, 0.0020109507217521156, 0.0016923842707814833, 0.0018118466898954704, 0.0018914883026381285, 0.0017122946739671478, 0.002070681931309109, 0.0027874564459930314, 0.0028670980587356893, 0.0037232453957192634, 0.004619213539074166, 0.003862618218018915, 0.0038427078148332502, 0.006251866600298656, 0.011667496266799403, 0.016386261821801893, 0.017023394723743156, 0.0227775012444002, 0.05027376804380289, 0.17455450472872075, 0.03894474863115978, 0.02168242906918865, 0.014255848680935788, 0.018695868591338975, 0.03518168242906919, 0.006650074664011946, 0.004698855151816824, 0.009676455948232951, 0.026660029865604777, 0.4127625684420109]
pic_by_chris/hand/hand1.jpeg	[0.04080781603717384, 0.020453552563644308, 0.011934548631796339, 0.006473648675483538, 0.0032963977918106357, 0.002144644346479209, 0.0015290519877675841, 0.0004765876325509353, 0.0008340283569641367, 0.0006950236308034474, 0.0010723221732396044, 0.0008737439930100481, 0.0008538861749870924, 0.0007148814488264029, 0.0006155923587116247, 0.0007347392668493586, 0.0007148814488264029, 0.0004964454505738909, 0.0006354501767345804, 0.0005163032685968466, 0.0007347392668493586, 0.0005361610866198022, 0.0008538861749870924, 0.0004567298145279797, 0.0007545970848723142, 0.0006354501767345804, 0.0006950236308034474, 0.0007943127209182255, 0.0008936018110330037, 0.0007347392668493586, 0.0007943127209182255, 0.0007545970848723142, 0.0005163032685968466, 0.0008936018110330037, 0.0011914690813773384, 0.0009333174470789149, 0.0009928909011477818, 0.0009928909011477818, 0.0009730330831248262, 0.0010127487191707374, 0.0007943127209182255, 0.00109217999126256, 0.0012510425354462051, 0.0016084832598594067, 0.002263791254616943, 0.004209857420866595, 0.003991421422614083, 0.0030978196115810795, 0.0024425116168235433, 0.0023432225267087654, 0.003018388339489257, 0.005083601413876643, 0.008757297748123435, 0.017673458040430516, 0.09102823781722864, 0.04777791016323126, 0.025696016521704595, 0.014059335160252592, 0.008161563207434767, 0.005858056316771913, 0.005858056316771913, 0.012589856626553875, 0.03564478335120537, 0.5836808451487351]
pic_by_chris/hand/hand2.jpeg	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.4452347083926033e-05, 0.0, 4.4452347083926033e-05, 0.0001333570412517781, 0.0004889758179231863, 0.0017780938833570413, 0.0022670697012802275, 0.0038229018492176386, 0.0036450924608819346, 0.004178520625889047, 0.0036895448079658608, 0.002444879089615932, 0.003289473684210526, 0.0022226173541963017, 0.0023559743954480795, 0.0024004267425320057, 0.0026671408250355617, 0.0017336415362731153, 0.002533783783783784, 0.0020892603129445235, 0.0020448079658605973, 0.0018225462304409673, 0.0020448079658605973, 0.0019114509246088193, 0.0022226173541963017, 0.0024004267425320057, 0.0021337126600284497, 0.0022226173541963017, 0.0018669985775248933, 0.003111664295874822, 0.0022226173541963017, 0.0022670697012802275, 0.00280049786628734, 0.002889402560455192, 0.004045163584637269, 0.0038673541963015648, 0.005778805120910384, 0.00795697012802276, 0.009557254623044097, 0.01871443812233286, 0.03676209103840683, 0.27609352773826457, 0.04551920341394026, 0.019647937411095304, 0.007112375533428165, 0.00280049786628734, 0.001511379800853485, 0.0013335704125177809, 0.0012002133712660029, 0.0011557610241820769, 0.0018225462304409673, 0.0038229018492176386, 0.009201635846372689, 0.023337482219061165, 0.4449679943100996]
